Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity,BERT Score Predicate (Precision),BERT Score Predicate (Recall),BERT Score Predicate (F1),BERT Score Object (Precision),BERT Score Object (Recall),BERT Score Object (F1)
instance of,person,is_relationship_to,francis newman,34,0.5798460798460798,30,0.4603174603174603,0.0,0.0,0.7762902,0.87525815,0.82280886,0.7367765,0.85111475,0.7898291
instance of,person,is_relationship_to,agent,34,0.5798460798460798,36,0.5777777777777778,0.0,0.0,0.7762902,0.87525815,0.82280886,0.9991922,0.9991922,0.9991922
instance of,person,is_relationship_to,dr. josiah mcpherson,34,0.5798460798460798,46,0.4388888888888889,0.0,0.0,0.7762902,0.87525815,0.82280886,0.7638071,0.8591727,0.8086881
instance of,person,is_relationship_to,agent,34,0.5798460798460798,36,0.5777777777777778,0.0,0.0,0.7762902,0.87525815,0.82280886,0.9991922,0.9991922,0.9991922
instance of,person,is_relationship_to,issac riley,34,0.5798460798460798,12,0.3383838383838384,0.0,0.0,0.7762902,0.87525815,0.82280886,0.70894516,0.85873127,0.77668244
instance of,person,is_relationship_to,agent,34,0.5798460798460798,36,0.5777777777777778,0.0,0.0,0.7762902,0.87525815,0.82280886,0.9991922,0.9991922,0.9991922
instance of,person,is_relationship_to,adam robb,34,0.5798460798460798,27,0.5185185185185185,0.0,0.0,0.7762902,0.87525815,0.82280886,0.80247134,0.9171586,0.8559905
instance of,person,record,module:,24,0.4191919191919191,15,0.0,0.0,0.0,0.90278363,0.8590397,0.8803686,0.9215966,0.94946736,0.9353244
instance of,person,has_sex,sex_type,22,0.4559884559884559,29,0.3611111111111111,0.0,0.0,0.8085098,0.8579323,0.83248824,0.7974366,0.8877914,0.8401917
instance of,person,has_sex,male,22,0.4559884559884559,20,0.4722222222222221,0.0,0.0,0.8085098,0.8579323,0.83248824,0.9931364,0.9931364,0.9931364
instance of,person,record,module:,24,0.4191919191919191,15,0.0,0.0,0.0,0.90278363,0.8590397,0.8803686,0.9215966,0.94946736,0.9353244
instance of,person,has_occupation,occupation,24,0.3831168831168831,38,0.4888888888888889,0.0,0.0,0.80161965,0.85177016,0.82593435,0.99910057,0.99910057,0.99910057
instance of,person,has_occupation,slave,24,0.3831168831168831,18,0.0,0.0,0.0,0.80161965,0.85177016,0.82593435,0.9992676,0.9992676,0.9992676
instance of,person,has_occupation,educator,24,0.3831168831168831,29,0.5277777777777778,0.0,0.0,0.80161965,0.85177016,0.82593435,0.9995755,0.9995755,0.9995755
instance of,person,has_occupation,lawyer,24,0.3831168831168831,33,0.0,0.0,0.0,0.80161965,0.85177016,0.82593435,0.9995003,0.9995003,0.9995003
instance of,person,has_occupation,and autobiographer,24,0.3831168831168831,25,0.3148148148148148,0.0,0.0,0.80161965,0.85177016,0.82593435,0.81880873,0.8932989,0.85443336
instance of,person,record,module:,24,0.4191919191919191,15,0.0,0.0,0.0,0.90278363,0.8590397,0.8803686,0.9215966,0.94946736,0.9353244
instance of,person,has_age,age,33,0.4559884559884559,22,0.5,0.0,0.0,0.8066352,0.84434843,0.82506114,0.99847496,0.99847496,0.99847496
instance of,person,has_age,72,33,0.4559884559884559,0,0.0,0.0,0.0,0.8066352,0.84434843,0.82506114,0.99946547,0.99946547,0.99946547
instance of,person,has_birthdate,date_of_birth,33,0.5463869463869464,21,0.4957264957264957,0.0,0.0,0.79754794,0.8421512,0.8192429,0.7665323,0.86474997,0.8126843
instance of,person,has_birthdate,unknown,33,0.5463869463869464,31,0.373015873015873,0.0,0.0,0.79754794,0.8421512,0.8192429,0.999015,0.999015,0.999015
instance of,person,has_deathdate,date_of_death,33,0.3904428904428904,21,0.4957264957264957,0.0,0.0,0.80097455,0.83004844,0.81525236,0.7698187,0.86639637,0.8152573
instance of,person,has_deathdate,1883,33,0.3904428904428904,0,0.0,0.0,0.0,0.80097455,0.83004844,0.81525236,0.8317219,0.90230876,0.86557865
instance of,person,status record,module:,42,0.6773226773226773,15,0.0,0.0,0.0,0.8770189,0.88307714,0.88003767,0.9215966,0.94946736,0.9353244
instance of,person,has_person_status,enslaved person,29,0.449554367201426,57,0.4555555555555555,0.0,0.5797386715376658,0.7720976,0.83118725,0.8005535,0.8633323,0.9148128,0.8883273
instance of,person,has_person_status,lawyer,29,0.449554367201426,33,0.0,0.0,0.0,0.7720976,0.83118725,0.8005535,0.9995003,0.9995003,0.9995003
instance of,person,has_status_generating_event,event,26,0.4799102132435466,36,0.5777777777777778,0.0,0.0,0.75222075,0.82725716,0.7879566,0.9473592,0.9473592,0.9473592
instance of,person,has_status_generating_event,sale of estate of joseph dubreuil,26,0.4799102132435466,15,0.4191919191919191,0.0,0.0,0.75222075,0.82725716,0.7879566,0.71917266,0.868759,0.78692013
instance of,person,of estate of joseph,dubreuil'),47,0.5730234677603098,12,0.3444444444444444,0.4112070550676187,0.0,0.79456544,0.88575315,0.837685,0.67264205,0.8174401,0.7380057
instance of,person,recorded_at,event,18,0.4545454545454546,36,0.5777777777777778,0.0,0.0,0.82205707,0.871673,0.8461383,0.9473592,0.9473592,0.9473592
instance of,person,recorded_at,sale of estate of joseph dubreuil,18,0.4545454545454546,15,0.4191919191919191,0.0,0.0,0.82205707,0.871673,0.8461383,0.71917266,0.868759,0.78692013
instance of,person,of estate of joseph,dubreuil'),47,0.5730234677603098,12,0.3444444444444444,0.4112070550676187,0.0,0.79456544,0.88575315,0.837685,0.67264205,0.8174401,0.7380057
instance of,person,record,module:,24,0.4191919191919191,15,0.0,0.0,0.0,0.90278363,0.8590397,0.8803686,0.9215966,0.94946736,0.9353244
instance of,person,has_race_or_color,race_or_color,36,0.5162210338680927,32,0.4658119658119657,0.0,0.0,0.75504076,0.83590037,0.7934157,0.7616956,0.87652236,0.81508476
instance of,person,has_race_or_color,african-american,36,0.5162210338680927,27,0.4861111111111111,0.0,0.0,0.75504076,0.83590037,0.7934157,0.7830137,0.8301707,0.8059029
instance of,person,henson was born on a farm near port,"tobacco, charles county, maryland, on a plantation owned by francis newman, where henson experienced slave atrocities. henson's father was enslaved by francis newman whereas josiah henson, his mother, and his siblings were enslaved by dr. josiah mcpherson. when he was a boy, his father was punished for standing up to a slave overseer, for which he received one hundred lashes.  in addition, his right ear was nailed to the whipping post and then cut off.  his father was sold away to alabama. josiah henson experienced hardships and sufferings at the hands of his masters as well, including having his arms broken and an injury to his back. following his family's master's death, young josiah was separated from his mother, brothers, and sisters. at the slave auction, henson's siblings were sold first. his mother was bought by issac riley of montgomery county and when she pleaded to her new owner to purchase josiah henson, riley responded by",30,0.5269480519480519,1,0.5576674879737182,0.0,0.0,0.80846053,0.8319148,0.82001996,0.7368591,0.84033203,0.7852014
instance of,person,henson was born on a farm near port,"tobacco, charles county, maryland, on a plantation owned by francis newman, where henson experienced slave atrocities. henson's father was enslaved by francis newman whereas josiah henson, his mother, and his siblings were enslaved by dr. josiah mcpherson. when he was a boy, his father was punished for standing up to a slave overseer, for which he received one hundred lashes.  in addition, his right ear was nailed to the whipping post and then cut off.  his father was sold away to alabama. josiah henson experienced hardships and sufferings at the hands of his masters as well, including having his arms broken and an injury to his back. following his family's master's death, young josiah was separated from his mother, brothers, and sisters. at the slave auction, henson's siblings were sold first. his mother was bought by issac riley of montgomery county and when she pleaded to her new owner to purchase josiah henson, riley responded by",30,0.5269480519480519,1,0.5576674879737182,0.0,0.0,0.80846053,0.8319148,0.82001996,0.7368591,0.84033203,0.7852014
instance of,person,henson was born on a farm near port,"tobacco, charles county, maryland, on a plantation owned by francis newman, where henson experienced slave atrocities. henson's father was enslaved by francis newman whereas josiah henson, his mother, and his siblings were enslaved by dr. josiah mcpherson. when he was a boy, his father was punished for standing up to a slave overseer, for which he received one hundred lashes.  in addition, his right ear was nailed to the whipping post and then cut off.  his father was sold away to alabama. josiah henson experienced hardships and sufferings at the hands of his masters as well, including having his arms broken and an injury to his back. following his family's master's death, young josiah was separated from his mother, brothers, and sisters. at the slave auction, henson's siblings were sold first. his mother was bought by issac riley of montgomery county and when she pleaded to her new owner to purchase josiah henson, riley responded by",30,0.5269480519480519,1,0.5576674879737182,0.0,0.0,0.80846053,0.8319148,0.82001996,0.7368591,0.84033203,0.7852014
instance of,person,and kicking,"her. josiah henson was sold to adam robb of rockville, montgomery county. adam robb encountered issac riley and struck a deal which resulted in henson being sold to riley and reunited with his mother. josiah henson became very ill. his mother pleaded with her owner, isaac riley, and riley agreed to buy back henson so she could at least have her youngest child with her, on the condition that he would work in the fields.",27,0.4090909090909091,3,0.5483938915218536,0.0,0.0,0.8517217,0.8674414,0.8595097,0.7596711,0.85438406,0.8042487
instance of,person,is now,"north bethesda). in 1825, mr. riley fell onto economic hardship and was sued by a brother-in-law. desperate, he begged henson, with tears in his eyes, to promise to help him. duty bound, henson agreed. mr. riley then told him that he needed to take his eighteen slaves to his brother in kentucky by foot. they arrived in owensboro, daviess county,",47,0.4797979797979798,3,0.5613192443163625,0.0,0.0,0.8577171,0.87227786,0.8649362,0.7639585,0.8084237,0.7855624
instance of,person,would not regret his,"decision, for henson rose in his owners' esteem, and was eventually entrusted as the supervisor of his master's farm, located in montgomery county, maryland (in what is now north bethesda). in 1825, mr. riley fell onto economic hardship and was sued by a brother-in-law. desperate, he begged henson, with tears in his eyes, to promise to help him. duty bound, henson agreed. mr. riley then told him that he needed to take his eighteen slaves to his brother in kentucky by foot. they arrived in owensboro, daviess county,",26,0.4348484848484849,2,0.5038461538461538,0.0,0.0,0.81276566,0.84746087,0.8297507,0.7537396,0.8235027,0.7870783
instance of,person,and kicking,"her. josiah henson was sold to adam robb of rockville, montgomery county. adam robb encountered issac riley and struck a deal which resulted in henson being sold to riley and reunited with his mother. josiah henson became very ill. his mother pleaded with her owner, isaac riley, and riley agreed to buy back henson so she could at least have her youngest child with her, on the condition that he would work in the fields.",27,0.4090909090909091,3,0.5483938915218536,0.0,0.0,0.8517217,0.8674414,0.8595097,0.7596711,0.85438406,0.8042487
instance of,person,is now,"north bethesda). in 1825, mr. riley fell onto economic hardship and was sued by a brother-in-law. desperate, he begged henson, with tears in his eyes, to promise to help him. duty bound, henson agreed. mr. riley then told him that he needed to take his eighteen slaves to his brother in kentucky by foot. they arrived in owensboro, daviess county,",47,0.4797979797979798,3,0.5613192443163625,0.0,0.0,0.8577171,0.87227786,0.8649362,0.7639585,0.8084237,0.7855624
instance of,person,would not regret his,"decision, for henson rose in his owners' esteem, and was eventually entrusted as the supervisor of his master's farm, located in montgomery county, maryland (in what is now north bethesda). in 1825, mr. riley fell onto economic hardship and was sued by a brother-in-law. desperate, he begged henson, with tears in his eyes, to promise to help him. duty bound, henson agreed. mr. riley then told him that he needed to take his eighteen slaves to his brother in kentucky by foot. they arrived in owensboro, daviess county,",26,0.4348484848484849,2,0.5038461538461538,0.0,0.0,0.81276566,0.84746087,0.8297507,0.7537396,0.8235027,0.7870783
instance of,person,and kicking,"her. josiah henson was sold to adam robb of rockville, montgomery county. adam robb encountered issac riley and struck a deal which resulted in henson being sold to riley and reunited with his mother. josiah henson became very ill. his mother pleaded with her owner, isaac riley, and riley agreed to buy back henson so she could at least have her youngest child with her, on the condition that he would work in the fields.",27,0.4090909090909091,3,0.5483938915218536,0.0,0.0,0.8517217,0.8674414,0.8595097,0.7596711,0.85438406,0.8042487
instance of,person,is now,"north bethesda). in 1825, mr. riley fell onto economic hardship and was sued by a brother-in-law. desperate, he begged henson, with tears in his eyes, to promise to help him. duty bound, henson agreed. mr. riley then told him that he needed to take his eighteen slaves to his brother in kentucky by foot. they arrived in owensboro, daviess county,",47,0.4797979797979798,3,0.5613192443163625,0.0,0.0,0.8577171,0.87227786,0.8649362,0.7639585,0.8084237,0.7855624
instance of,person,would not regret his,"decision, for henson rose in his owners' esteem, and was eventually entrusted as the supervisor of his master's farm, located in montgomery county, maryland (in what is now north bethesda). in 1825, mr. riley fell onto economic hardship and was sued by a brother-in-law. desperate, he begged henson, with tears in his eyes, to promise to help him. duty bound, henson agreed. mr. riley then told him that he needed to take his eighteen slaves to his brother in kentucky by foot. they arrived in owensboro, daviess county,",26,0.4348484848484849,2,0.5038461538461538,0.0,0.0,0.81276566,0.84746087,0.8297507,0.7537396,0.8235027,0.7870783
instance of,person,and building of the visitor,"center. ""ongoing archaeological excavations seek to find where josiah henson may have lived on the site.""",32,0.5495230078563412,9,0.5603174603174603,0.1943143401685814,0.0,0.83390677,0.8755522,0.8542222,0.8007277,0.8505818,0.82490224
instance of,person,josiah henson museum of,african-canadian history ===,47,0.566699604743083,18,0.4682539682539682,0.2202881505618297,0.0,0.7493613,0.87115765,0.8056824,0.7974024,0.85052735,0.82310855
instance of,person,near,"dresden, ontario, in canada, the josiah henson museum of african-canadian history formally called uncle tom's cabin historic site includes the cabin that was home to josiah henson during much of his time in the area, from 1841 until his death in 1883. the 2.0-hectare  complex (5-acre) includes henson's cabin, an interpretive centre about henson and the dawn settlement, an exhibit gallery about the underground railroad, outbuildings, a 19th-century historic house, a cemetery and a gift shop.",27,0.5606060606060607,2,0.4811447811447811,0.0,0.0,0.9308376,0.88831854,0.90908116,0.74574363,0.81167096,0.7773119
instance of,person,also,==,27,0.393939393939394,0,0.0,0.0,0.0,0.92910945,0.88546455,0.9067621,0.9966334,0.9966334,0.9966334
instance of,person,of enslaved,people,36,0.4090909090909091,50,0.6666666666666666,0.3360969272762575,0.0,0.86102796,0.87854886,0.8697002,0.99964947,0.99964947,0.99964947
instance of,person,links,==,38,0.6242424242424242,0,0.0,0.0,0.0,0.9323455,0.8886879,0.90999335,0.9966334,0.9966334,0.9966334
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0,0.89862454,0.81491977,0.8547277,0.9107894,0.9408312,0.92556655
hassex,male,has_name,name,57,0.8055555555555556,50,0.6666666666666666,0.0,0.0,0.8119032,0.8100479,0.81097454,0.99486166,0.99486166,0.99486166
hassex,male,has_name,josiah henson,57,0.8055555555555556,24,0.5512820512820512,0.0,0.0,0.8119032,0.8100479,0.81097454,0.7400508,0.8486125,0.79062235
hassex,male,has_surname,surname,59,0.6767676767676768,36,0.0,0.0,0.0,0.7846592,0.8041922,0.79430556,0.9928791,0.9928791,0.9928791
hassex,male,has_surname,henson,59,0.6767676767676768,20,0.4722222222222221,0.0,0.0,0.7846592,0.8041922,0.79430556,0.7972118,0.91463435,0.85189587
hassex,male,has_first_name,first_name,50,0.6507936507936508,29,0.0,0.0,0.0,0.787099,0.80721545,0.79703027,0.7770004,0.8458032,0.8099432
hassex,male,has_first_name,josiah,50,0.6507936507936508,20,0.0,0.0,0.0,0.787099,0.80721545,0.79703027,0.7458667,0.8786427,0.8068286
hassex,male,relationship record,module:,24,0.4415204678362572,55,0.7535714285714287,0.0,0.0,0.90157616,0.8481188,0.8740308,0.9107894,0.9408312,0.92556655
hassex,male,has_interagent_relationship_type,relationship_type,26,0.5972222222222222,19,0.5310457516339869,0.0,0.0,0.7769394,0.80638593,0.7913888,0.78249675,0.8787623,0.8278403
hassex,male,has_interagent_relationship_type,slave,26,0.5972222222222222,44,0.6722222222222222,0.0,0.0,0.7769394,0.80638593,0.7913888,0.9925768,0.9925768,0.9925768
hassex,male,is_relationship_to,agent,17,0.4629629629629629,44,0.6333333333333333,0.0,0.0,0.7856984,0.8168608,0.80097663,0.9929312,0.9929312,0.9929312
hassex,male,is_relationship_to,francis newman,17,0.4629629629629629,22,0.5476190476190476,0.0,0.0,0.7856984,0.8168608,0.80097663,0.7335461,0.8362574,0.7815416
hassex,male,is_relationship_to,agent,17,0.4629629629629629,44,0.6333333333333333,0.0,0.0,0.7856984,0.8168608,0.80097663,0.9929312,0.9929312,0.9929312
hassex,male,is_relationship_to,dr. josiah mcpherson,17,0.4629629629629629,17,0.4333333333333333,0.0,0.0,0.7856984,0.8168608,0.80097663,0.76025236,0.8479434,0.8017071
hassex,male,is_relationship_to,agent,17,0.4629629629629629,44,0.6333333333333333,0.0,0.0,0.7856984,0.8168608,0.80097663,0.9929312,0.9929312,0.9929312
hassex,male,is_relationship_to,issac riley,17,0.4629629629629629,40,0.4469696969696969,0.0,0.0,0.7856984,0.8168608,0.80097663,0.7054295,0.84430844,0.7686462
hassex,male,is_relationship_to,agent,17,0.4629629629629629,44,0.6333333333333333,0.0,0.0,0.7856984,0.8168608,0.80097663,0.9929312,0.9929312,0.9929312
hassex,male,is_relationship_to,adam robb,17,0.4629629629629629,15,0.4074074074074074,0.0,0.0,0.7856984,0.8168608,0.80097663,0.7951759,0.90363556,0.84594345
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0,0.89862454,0.81491977,0.8547277,0.9107894,0.9408312,0.92556655
hassex,male,has_sex,sex_type,92,0.9666666666666668,17,0.4583333333333333,0.0,0.0,0.858492,0.8900067,0.8739654,0.79068565,0.8817651,0.83374536
hassex,male,has_sex,male,92,0.9666666666666668,100,1.0,0.0,1.0,0.858492,0.8900067,0.8739654,1.0,1.0,1.0
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0,0.89862454,0.81491977,0.8547277,0.9107894,0.9408312,0.92556655
hassex,male,has_occupation,occupation,30,0.5714285714285715,14,0.45,0.0,0.0,0.8248078,0.8327483,0.828759,0.9927773,0.9927773,0.9927773
hassex,male,has_occupation,slave,30,0.5714285714285715,44,0.6722222222222222,0.0,0.0,0.8248078,0.8327483,0.828759,0.9925768,0.9925768,0.9925768
hassex,male,has_occupation,educator,30,0.5714285714285715,17,0.4166666666666667,0.0,0.0,0.8248078,0.8327483,0.828759,0.9930316,0.9930316,0.9930316
hassex,male,has_occupation,lawyer,30,0.5714285714285715,40,0.6388888888888888,0.0,0.0,0.8248078,0.8327483,0.828759,0.99251777,0.99251777,0.99251777
hassex,male,has_occupation,and autobiographer,30,0.5714285714285715,18,0.4351851851851852,0.0,0.0,0.8248078,0.8327483,0.828759,0.81499934,0.8824043,0.8473635
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0,0.89862454,0.81491977,0.8547277,0.9107894,0.9408312,0.92556655
hassex,male,has_age,age,62,0.8222222222222222,57,0.7222222222222222,0.0,0.0,0.82522553,0.8178067,0.8214993,0.9927898,0.9927898,0.9927898
hassex,male,has_age,72,62,0.8222222222222222,0,0.0,0.0,0.0,0.82522553,0.8178067,0.8214993,0.9931598,0.9931598,0.9931598
hassex,male,has_birthdate,date_of_birth,42,0.576923076923077,24,0.5512820512820512,0.0,0.0,0.8188765,0.81331307,0.81608534,0.7625056,0.8535636,0.8054692
hassex,male,has_birthdate,unknown,42,0.576923076923077,0,0.0,0.0,0.0,0.8188765,0.81331307,0.81608534,0.9941261,0.9941261,0.9941261
hassex,male,has_deathdate,date_of_death,42,0.6581196581196581,24,0.5512820512820512,0.0,0.0,0.8210093,0.8061865,0.8135303,0.7663152,0.85657024,0.808933
hassex,male,has_deathdate,1883,42,0.6581196581196581,0,0.0,0.0,0.0,0.8210093,0.8061865,0.8135303,0.8263005,0.8941806,0.85890144
hassex,male,status record,module:,32,0.5747863247863249,55,0.7535714285714287,0.0,0.0,0.898744,0.84486425,0.8709717,0.9107894,0.9408312,0.92556655
hassex,male,has_person_status,enslaved person,35,0.642483660130719,21,0.5388888888888889,0.0,0.0,0.7877931,0.8077082,0.7976264,0.849648,0.9029905,0.8755075
hassex,male,has_person_status,lawyer,35,0.642483660130719,40,0.6388888888888888,0.0,0.0,0.7877931,0.8077082,0.7976264,0.99251777,0.99251777,0.99251777
hassex,male,has_status_generating_event,event,30,0.6728395061728395,22,0.4833333333333333,0.0,0.0,0.77141625,0.80498004,0.78784084,0.9526016,0.9526016,0.9526016
hassex,male,has_status_generating_event,sale of estate of joseph dubreuil,30,0.6728395061728395,16,0.6136363636363636,0.0,0.0,0.77141625,0.80498004,0.78784084,0.71892494,0.85779095,0.7822427
hassex,male,of estate of joseph,dubreuil'),24,0.4415204678362572,14,0.45,0.0,0.0,0.8140321,0.8327174,0.8232688,0.6676273,0.8004608,0.72803456
hassex,male,recorded_at,event,12,0.4191919191919191,22,0.4833333333333333,0.0,0.0,0.83089614,0.8339608,0.83242565,0.9526016,0.9526016,0.9526016
hassex,male,recorded_at,sale of estate of joseph dubreuil,12,0.4191919191919191,16,0.6136363636363636,0.0,0.0,0.83089614,0.8339608,0.83242565,0.71892494,0.85779095,0.7822427
hassex,male,of estate of joseph,dubreuil'),24,0.4415204678362572,14,0.45,0.0,0.0,0.8140321,0.8327174,0.8232688,0.6676273,0.8004608,0.72803456
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0,0.89862454,0.81491977,0.8547277,0.9107894,0.9408312,0.92556655
hassex,male,has_race_or_color,race_or_color,35,0.6339869281045751,24,0.5512820512820512,0.0,0.0,0.7780295,0.8127992,0.79503447,0.7569782,0.8636652,0.80681014
hassex,male,has_race_or_color,african-american,35,0.6339869281045751,20,0.5416666666666666,0.0,0.0,0.7780295,0.8127992,0.79503447,0.77973175,0.8223082,0.8004542
hassex,male,henson was born on a farm near port,"tobacco, charles county, maryland, on a plantation owned by francis newman, where henson experienced slave atrocities. henson's father was enslaved by francis newman whereas josiah henson, his mother, and his siblings were enslaved by dr. josiah mcpherson. when he was a boy, his father was punished for standing up to a slave overseer, for which he received one hundred lashes.  in addition, his right ear was nailed to the whipping post and then cut off.  his father was sold away to alabama. josiah henson experienced hardships and sufferings at the hands of his masters as well, including having his arms broken and an injury to his back. following his family's master's death, young josiah was separated from his mother, brothers, and sisters. at the slave auction, henson's siblings were sold first. his mother was bought by issac riley of montgomery county and when she pleaded to her new owner to purchase josiah henson, riley responded by",20,0.5920634920634921,1,0.5014079549454418,0.0,0.0,0.83035296,0.8261269,0.82823455,0.737687,0.83140117,0.78174555
hassex,male,henson was born on a farm near port,"tobacco, charles county, maryland, on a plantation owned by francis newman, where henson experienced slave atrocities. henson's father was enslaved by francis newman whereas josiah henson, his mother, and his siblings were enslaved by dr. josiah mcpherson. when he was a boy, his father was punished for standing up to a slave overseer, for which he received one hundred lashes.  in addition, his right ear was nailed to the whipping post and then cut off.  his father was sold away to alabama. josiah henson experienced hardships and sufferings at the hands of his masters as well, including having his arms broken and an injury to his back. following his family's master's death, young josiah was separated from his mother, brothers, and sisters. at the slave auction, henson's siblings were sold first. his mother was bought by issac riley of montgomery county and when she pleaded to her new owner to purchase josiah henson, riley responded by",20,0.5920634920634921,1,0.5014079549454418,0.0,0.0,0.83035296,0.8261269,0.82823455,0.737687,0.83140117,0.78174555
hassex,male,henson was born on a farm near port,"tobacco, charles county, maryland, on a plantation owned by francis newman, where henson experienced slave atrocities. henson's father was enslaved by francis newman whereas josiah henson, his mother, and his siblings were enslaved by dr. josiah mcpherson. when he was a boy, his father was punished for standing up to a slave overseer, for which he received one hundred lashes.  in addition, his right ear was nailed to the whipping post and then cut off.  his father was sold away to alabama. josiah henson experienced hardships and sufferings at the hands of his masters as well, including having his arms broken and an injury to his back. following his family's master's death, young josiah was separated from his mother, brothers, and sisters. at the slave auction, henson's siblings were sold first. his mother was bought by issac riley of montgomery county and when she pleaded to her new owner to purchase josiah henson, riley responded by",20,0.5920634920634921,1,0.5014079549454418,0.0,0.0,0.83035296,0.8261269,0.82823455,0.737687,0.83140117,0.78174555
hassex,male,and kicking,"her. josiah henson was sold to adam robb of rockville, montgomery county. adam robb encountered issac riley and struck a deal which resulted in henson being sold to riley and reunited with his mother. josiah henson became very ill. his mother pleaded with her owner, isaac riley, and riley agreed to buy back henson so she could at least have her youngest child with her, on the condition that he would work in the fields.",12,0.4191919191919191,2,0.5864928909952607,0.0,0.0,0.87306404,0.8384133,0.8553879,0.76047766,0.84947765,0.80251765
hassex,male,is now,"north bethesda). in 1825, mr. riley fell onto economic hardship and was sued by a brother-in-law. desperate, he begged henson, with tears in his eyes, to promise to help him. duty bound, henson agreed. mr. riley then told him that he needed to take his eighteen slaves to his brother in kentucky by foot. they arrived in owensboro, daviess county,",17,0.4444444444444444,2,0.5871757925072046,0.0,0.0,0.85552734,0.8256804,0.8403389,0.7648206,0.79316753,0.7787362
hassex,male,would not regret his,"decision, for henson rose in his owners' esteem, and was eventually entrusted as the supervisor of his master's farm, located in montgomery county, maryland (in what is now north bethesda). in 1825, mr. riley fell onto economic hardship and was sued by a brother-in-law. desperate, he begged henson, with tears in his eyes, to promise to help him. duty bound, henson agreed. mr. riley then told him that he needed to take his eighteen slaves to his brother in kentucky by foot. they arrived in owensboro, daviess county,",15,0.4055555555555556,2,0.5025641025641026,0.0,0.0,0.8300321,0.81735885,0.8236467,0.7546748,0.8088958,0.7808452
hassex,male,and kicking,"her. josiah henson was sold to adam robb of rockville, montgomery county. adam robb encountered issac riley and struck a deal which resulted in henson being sold to riley and reunited with his mother. josiah henson became very ill. his mother pleaded with her owner, isaac riley, and riley agreed to buy back henson so she could at least have her youngest child with her, on the condition that he would work in the fields.",12,0.4191919191919191,2,0.5864928909952607,0.0,0.0,0.87306404,0.8384133,0.8553879,0.76047766,0.84947765,0.80251765
hassex,male,is now,"north bethesda). in 1825, mr. riley fell onto economic hardship and was sued by a brother-in-law. desperate, he begged henson, with tears in his eyes, to promise to help him. duty bound, henson agreed. mr. riley then told him that he needed to take his eighteen slaves to his brother in kentucky by foot. they arrived in owensboro, daviess county,",17,0.4444444444444444,2,0.5871757925072046,0.0,0.0,0.85552734,0.8256804,0.8403389,0.7648206,0.79316753,0.7787362
