Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity,BERT Score Predicate (Precision),BERT Score Predicate (Recall),BERT Score Predicate (F1),BERT Score Object (Precision),BERT Score Object (Recall),BERT Score Object (F1)
hassex,male,has_birthdate,date_of_birth,42,0.576923076923077,24,0.5512820512820512,0.0,0.0,0.8188765,0.81331307,0.81608534,0.7625056,0.8535636,0.8054692
hassex,male,has_birthdate,unknown,42,0.576923076923077,0,0.0,0.0,0.0,0.8188765,0.81331307,0.81608534,0.9941261,0.9941261,0.9941261
hassex,male,has_deathdate,date_of_death,42,0.6581196581196581,24,0.5512820512820512,0.0,0.0,0.8210093,0.8061865,0.8135303,0.7663152,0.85657024,0.808933
hassex,male,has_deathdate,june 15,42,0.6581196581196581,18,0.4642857142857142,0.0,0.0,0.8210093,0.8061865,0.8135303,0.7851923,0.87384695,0.8271509
hassex,male,has_deathdate,1859,42,0.6581196581196581,0,0.0,0.0,0.0,0.8210093,0.8061865,0.8135303,0.81832355,0.8970429,0.855877
hassex,male,status record,module:,32,0.5747863247863249,55,0.7535714285714287,0.0,0.0,0.898744,0.84486425,0.8709717,0.9107894,0.9408312,0.92556655
hassex,male,has_person_status,enslaved person,35,0.642483660130719,21,0.5388888888888889,0.0,0.0,0.7877931,0.8077082,0.7976264,0.849648,0.9029905,0.8755075
hassex,male,has_status_generating_event,event,30,0.6728395061728395,22,0.4833333333333333,0.0,0.0,0.77141625,0.80498004,0.78784084,0.9526016,0.9526016,0.9526016
hassex,male,has_status_generating_event,sale of estate of joseph dubreuil,30,0.6728395061728395,16,0.6136363636363636,0.0,0.0,0.77141625,0.80498004,0.78784084,0.71892494,0.85779095,0.7822427
hassex,male,of estate of joseph,dubreuil'),24,0.4415204678362572,14,0.45,0.0,0.0,0.8140321,0.8327174,0.8232688,0.6676273,0.8004608,0.72803456
hassex,male,recorded_at,event,12,0.4191919191919191,22,0.4833333333333333,0.0,0.0,0.83089614,0.8339608,0.83242565,0.9526016,0.9526016,0.9526016
hassex,male,recorded_at,sale of estate of joseph dubreuil,12,0.4191919191919191,16,0.6136363636363636,0.0,0.0,0.83089614,0.8339608,0.83242565,0.71892494,0.85779095,0.7822427
hassex,male,of estate of joseph,dubreuil'),24,0.4415204678362572,14,0.45,0.0,0.0,0.8140321,0.8327174,0.8232688,0.6676273,0.8004608,0.72803456
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0,0.89862454,0.81491977,0.8547277,0.9107894,0.9408312,0.92556655
hassex,male,has_race_or_color,race_or_color,35,0.6339869281045751,24,0.5512820512820512,0.0,0.0,0.7780295,0.8127992,0.79503447,0.7569782,0.8636652,0.80681014
hassex,male,has_race_or_color,african-american,35,0.6339869281045751,20,0.5416666666666666,0.0,0.0,0.7780295,0.8127992,0.79503447,0.77973175,0.8223082,0.8004542
hassex,male,descriptor record,module:,17,0.3169934640522875,55,0.7535714285714287,0.0,0.0,0.8978338,0.8465849,0.87145656,0.9107894,0.9408312,0.92556655
hassex,male,has_ethnolinguistic_descriptor,etnolinguistic_descriptor,28,0.6,14,0.36,0.0,0.0,0.7746833,0.8096442,0.791778,0.7223896,0.835482,0.7748309
hassex,male,has_ethnolinguistic_descriptor,unknown,28,0.6,0,0.0,0.0,0.0,0.7746833,0.8096442,0.791778,0.9941261,0.9941261,0.9941261
hassex,male,is not,"explicitly mentioned in the text, but we can infer it from the date of death. the ethnolinguistic descriptor is unknown.",17,0.4444444444444444,6,0.5111111111111112,0.0,0.0,0.8627728,0.8306955,0.84643036,0.7985821,0.80193084,0.800253
hassex,male,relations for which there is no information listed in the text file are,"skipped. the birth date is unknown, and the occupation is inferred as a guide and a slave. the age is not explicitly mentioned in the text, but we can infer it from the date of death. the ethnolinguistic descriptor is unknown.",13,0.5679186228482004,3,0.4766470009832841,0.0,0.0,0.8012705,0.808956,0.8050949,0.7861408,0.84730506,0.8155778
hasparticipantrole,child,on the given,"text, we can populate the ontology as follows:",20,0.4314814814814814,12,0.4439613526570047,0.0,0.0,0.84894526,0.8303632,0.83955145,0.79739356,0.8326026,0.8146178
hasparticipantrole,child,record,module:,25,0.4814814814814814,17,0.3952380952380952,0.0,0.0,0.8637859,0.81298715,0.83761704,0.9213295,0.9505041,0.93568945
hasparticipantrole,child,has_name,name,38,0.5675925925925926,0,0.0,0.0,0.0,0.82410645,0.83586246,0.8299429,0.9897588,0.9897588,0.9897588
hasparticipantrole,child,has_name,stephen bishop,38,0.5675925925925926,21,0.4238095238095238,0.0,0.0,0.82410645,0.83586246,0.8299429,0.7530582,0.859364,0.80270666
hasparticipantrole,child,has_surname,surname,41,0.6274651274651274,0,0.0,0.0,0.0,0.8059977,0.83134675,0.818476,0.99922776,0.99922776,0.99922776
hasparticipantrole,child,has_surname,bishop,41,0.6274651274651274,18,0.4111111111111111,0.0,0.0,0.8059977,0.83134675,0.818476,0.9989715,0.9989715,0.9989715
hasparticipantrole,child,has_first_name,first_name,44,0.6772486772486772,13,0.4333333333333333,0.0,0.0,0.8008205,0.8335874,0.81687546,0.78130084,0.85800225,0.81785715
hasparticipantrole,child,has_first_name,stephen,44,0.6772486772486772,17,0.0,0.0,0.0,0.8008205,0.8335874,0.81687546,0.7883102,0.9306965,0.85360634
hasparticipantrole,child,relationship record,module:,38,0.5994152046783626,17,0.3952380952380952,0.0,0.0,0.88162684,0.85046554,0.86576587,0.9213295,0.9505041,0.93568945
hasparticipantrole,child,has_interagent_relationship_type_to,relationship_type,42,0.6570105820105819,18,0.3392156862745097,0.0,0.0,0.78978306,0.84257585,0.81532574,0.79131675,0.8915633,0.83845425
hasparticipantrole,child,has_interagent_relationship_type_to,enslaver' or 'owner,42,0.6570105820105819,8,0.4175438596491228,0.0,0.0,0.78978306,0.84257585,0.81532574,0.7243923,0.81649846,0.76769257
hasparticipantrole,child,is_relationship_to,agent,44,0.6037037037037037,0,0.0,0.0,0.0,0.80499184,0.8465568,0.8252513,0.998851,0.998851,0.998851
hasparticipantrole,child,is_relationship_to,joseph dubreuil,44,0.6037037037037037,30,0.5111111111111111,0.0,0.0,0.80499184,0.8465568,0.8252513,0.64684623,0.8689408,0.7416228
hasparticipantrole,child,record,module:,25,0.4814814814814814,17,0.3952380952380952,0.0,0.0,0.8637859,0.81298715,0.83761704,0.9213295,0.9505041,0.93568945
hasparticipantrole,child,has_sex,sex_type,32,0.5317460317460317,0,0.0,0.0,0.0,0.85044706,0.8548417,0.8526387,0.79695165,0.88794625,0.83999187
hasparticipantrole,child,has_sex,male,32,0.5317460317460317,22,0.4833333333333333,0.0,0.0,0.85044706,0.8548417,0.8526387,0.9938247,0.9938247,0.9938247
hasparticipantrole,child,record,module:,25,0.4814814814814814,17,0.3952380952380952,0.0,0.0,0.8637859,0.81298715,0.83761704,0.9213295,0.9505041,0.93568945
hasparticipantrole,child,has_occupation,occupation,50,0.6566137566137565,27,0.4333333333333333,0.0,0.0,0.85138714,0.8635205,0.8574109,0.99899757,0.99899757,0.99899757
hasparticipantrole,child,has_occupation,guide,50,0.6566137566137565,40,0.6,0.0,0.0,0.85138714,0.8635205,0.8574109,0.99925125,0.99925125,0.99925125
hasparticipantrole,child,has_occupation,slave,50,0.6566137566137565,20,0.0,0.0,0.0,0.85138714,0.8635205,0.8574109,0.9989003,0.9989003,0.9989003
hasparticipantrole,child,record,module:,25,0.4814814814814814,17,0.3952380952380952,0.0,0.0,0.8637859,0.81298715,0.83761704,0.9213295,0.9505041,0.93568945
hasparticipantrole,child,has_age,age,40,0.5978835978835978,0,0.0,0.0,0.0,0.8458951,0.8444935,0.8451937,0.998739,0.998739,0.998739
hasparticipantrole,child,has_age,37,40,0.5978835978835978,0,0.0,0.0,0.0,0.8458951,0.8444935,0.8451937,0.9994173,0.9994173,0.9994173
hasparticipantrole,child,age is not explicitly mentioned in the,"text, but we can infer it from the date of death)",36,0.5219298245614036,11,0.4802721088435374,0.0,0.0,0.8166073,0.8334608,0.824948,0.8006254,0.82994086,0.8150196
hasparticipantrole,child,has_birthdate,date_of_birth,52,0.6937321937321936,11,0.4256410256410256,0.0,0.0,0.83546257,0.84068596,0.8380661,0.76719123,0.86539996,0.8133417
hasparticipantrole,child,has_birthdate,unknown,52,0.6937321937321936,0,0.0,0.0,0.0,0.83546257,0.84068596,0.8380661,0.99898297,0.99898297,0.99898297
hasparticipantrole,child,has_deathdate,date_of_death,52,0.6866096866096866,11,0.4256410256410256,0.0,0.0,0.843836,0.8368999,0.84035367,0.77093387,0.86731696,0.81629014
hasparticipantrole,child,has_deathdate,june 15,52,0.6866096866096866,0,0.0,0.0,0.0,0.843836,0.8368999,0.84035367,0.7931589,0.88480395,0.8364787
hasparticipantrole,child,has_deathdate,1859,52,0.6866096866096866,0,0.0,0.0,0.0,0.843836,0.8368999,0.84035367,0.8266593,0.90708315,0.8650059
hasparticipantrole,child,status record,module:,39,0.4995929995929996,17,0.3952380952380952,0.0,0.0,0.87799126,0.8496649,0.8635959,0.9213295,0.9505041,0.93568945
hasparticipantrole,child,has_person_status,enslaved person,46,0.6479302832244008,20,0.5111111111111111,0.0,0.0,0.81484616,0.8375993,0.8260661,0.8632945,0.9148324,0.8883165
hasparticipantrole,child,has_status_generating_event,event,40,0.5819304152637487,0,0.0,0.0,0.0,0.8002901,0.833709,0.81665784,0.94880927,0.94880927,0.94880927
hasparticipantrole,child,has_status_generating_event,sale of estate of joseph dubreuil,40,0.5819304152637487,16,0.4101010101010101,0.0,0.0,0.8002901,0.833709,0.81665784,0.7201438,0.86956966,0.7878341
hasparticipantrole,child,of estate of joseph,dubreuil'),32,0.4429128376496797,27,0.5222222222222221,0.0,0.0,0.8155287,0.8431713,0.8291197,0.67238116,0.8172717,0.7377801
hasparticipantrole,child,recorded_at,event,28,0.3619528619528619,0,0.0,0.0,0.0,0.8376379,0.85684675,0.8471334,0.94880927,0.94880927,0.94880927
hasparticipantrole,child,recorded_at,sale of estate of joseph dubreuil,28,0.3619528619528619,16,0.4101010101010101,0.0,0.0,0.8376379,0.85684675,0.8471334,0.7201438,0.86956966,0.7878341
hasparticipantrole,child,of estate of joseph,dubreuil'),32,0.4429128376496797,27,0.5222222222222221,0.0,0.0,0.8155287,0.8431713,0.8291197,0.67238116,0.8172717,0.7377801
hasparticipantrole,child,record,module:,25,0.4814814814814814,17,0.3952380952380952,0.0,0.0,0.8637859,0.81298715,0.83761704,0.9213295,0.9505041,0.93568945
hasparticipantrole,child,has_race_or_color,race_or_color,46,0.60239651416122,22,0.4256410256410256,0.0,0.0,0.7967845,0.84058464,0.8180987,0.7625047,0.8771059,0.8158003
hasparticipantrole,child,has_race_or_color,african-american,46,0.60239651416122,19,0.3416666666666666,0.0,0.0,0.7967845,0.84058464,0.8180987,0.78411525,0.83044016,0.80661315
hasparticipantrole,child,descriptor record,module:,40,0.5653594771241829,17,0.3952380952380952,0.0,0.0,0.87661934,0.8496761,0.8629374,0.9213295,0.9505041,0.93568945
hasparticipantrole,child,has_ethnolinguistic_descriptor,etnolinguistic_descriptor,42,0.5903133903133903,13,0.4622222222222222,0.0,0.0,0.80015904,0.85139257,0.8249811,0.7258645,0.8448857,0.7808658
hasparticipantrole,child,has_ethnolinguistic_descriptor,unknown,42,0.5903133903133903,0,0.0,0.0,0.0,0.80015904,0.85139257,0.8249811,0.99898297,0.99898297,0.99898297
hasparticipantrole,child,is not,"explicitly mentioned in the text, but we can infer it from the date of death. the ethnolinguistic descriptor is unknown.",25,0.4444444444444444,8,0.5472222222222222,0.0,0.0,0.85882664,0.8445703,0.8516388,0.7988001,0.81927323,0.8089072
hasparticipantrole,child,relations for which there is no information listed in the text file are,"skipped. the birth date is unknown, and the occupation is inferred as a guide and a slave. the age is not explicitly mentioned in the text, but we can infer it from the date of death. the ethnolinguistic descriptor is unknown.",25,0.5259780907668232,4,0.5407079646017698,0.0,0.0,0.8026469,0.82682717,0.81455755,0.7864876,0.8533288,0.81854594
hasparticipantrole,deceased person,on the given,"text, we can populate the ontology as follows:",20,0.4314814814814814,26,0.5280193236714975,0.0,0.0,0.84894526,0.8303632,0.83955145,0.8054296,0.82645595,0.81580734
hasparticipantrole,deceased person,record,module:,25,0.4814814814814814,18,0.4730158730158729,0.0,0.0,0.8637859,0.81298715,0.83761704,0.8859743,0.8745314,0.88021564
hasparticipantrole,deceased person,has_name,name,38,0.5675925925925926,21,0.3777777777777777,0.0,0.0,0.82410645,0.83586246,0.8299429,0.9074276,0.8569386,0.8814608
hasparticipantrole,deceased person,has_name,stephen bishop,38,0.5675925925925926,41,0.5603174603174603,0.0,0.0,0.82410645,0.83586246,0.8299429,0.7766299,0.8596829,0.8160487
hasparticipantrole,deceased person,has_surname,surname,41,0.6274651274651274,27,0.4317460317460317,0.0,0.0,0.8059977,0.83134675,0.818476,0.91200316,0.8598592,0.88516396
hasparticipantrole,deceased person,has_surname,bishop,41,0.6274651274651274,19,0.4888888888888889,0.0,0.0,0.8059977,0.83134675,0.818476,0.91021645,0.8587818,0.88375133
hasparticipantrole,deceased person,has_first_name,first_name,44,0.6772486772486772,24,0.3888888888888888,0.0,0.0,0.8008205,0.8335874,0.81687546,0.82007074,0.85411924,0.8367487
hasparticipantrole,deceased person,has_first_name,stephen,44,0.6772486772486772,45,0.5293650793650794,0.0,0.0,0.8008205,0.8335874,0.81687546,0.79708517,0.8865167,0.8394256
hasparticipantrole,deceased person,relationship record,module:,38,0.5994152046783626,18,0.4730158730158729,0.0,0.0,0.88162684,0.85046554,0.86576587,0.8859743,0.8745314,0.88021564
hasparticipantrole,deceased person,has_interagent_relationship_type_to,relationship_type,42,0.6570105820105819,31,0.530905695611578,0.0,0.0,0.78978306,0.8425759,0.81532574,0.8163928,0.87184894,0.84321004
hasparticipantrole,deceased person,has_interagent_relationship_type_to,enslaver' or 'owner,42,0.6570105820105819,41,0.5801169590643275,0.0,0.0,0.78978306,0.8425759,0.81532574,0.7493714,0.8325083,0.7887552
hasparticipantrole,deceased person,is_relationship_to,agent,44,0.6037037037037037,30,0.3444444444444444,0.0,0.0,0.80499184,0.8465568,0.8252513,0.91309965,0.86086226,0.8862118
hasparticipantrole,deceased person,is_relationship_to,joseph dubreuil,44,0.6037037037037037,27,0.5015873015873016,0.0,0.0,0.80499184,0.8465568,0.8252513,0.6579441,0.85197514,0.74249274
hasparticipantrole,deceased person,record,module:,25,0.4814814814814814,18,0.4730158730158729,0.0,0.0,0.8637859,0.81298715,0.83761704,0.8859743,0.8745314,0.88021564
hasparticipantrole,deceased person,has_sex,sex_type,32,0.5317460317460317,35,0.5055555555555555,0.0,0.0,0.85044706,0.8548417,0.8526387,0.82446253,0.8691262,0.8462054
hasparticipantrole,deceased person,has_sex,male,32,0.5317460317460317,21,0.3777777777777777,0.0,0.0,0.85044706,0.8548417,0.8526387,0.90139484,0.849803,0.87483895
hasparticipantrole,deceased person,record,module:,25,0.4814814814814814,18,0.4730158730158729,0.0,0.0,0.8637859,0.81298715,0.83761704,0.8859743,0.8745314,0.88021564
hasparticipantrole,deceased person,has_occupation,occupation,50,0.6566137566137565,32,0.5444444444444444,0.0,0.0,0.85138714,0.86352056,0.85741097,0.9153512,0.8633206,0.8885749
hasparticipantrole,deceased person,has_occupation,guide,50,0.6566137566137565,20,0.5111111111111111,0.0,0.0,0.85138714,0.86352056,0.85741097,0.91317916,0.8621913,0.88695306
hasparticipantrole,deceased person,has_occupation,slave,50,0.6566137566137565,20,0.4888888888888889,0.0,0.0,0.85138714,0.86352056,0.85741097,0.91127515,0.85985434,0.8848183
hasparticipantrole,deceased person,record,module:,25,0.4814814814814814,18,0.4730158730158729,0.0,0.0,0.8637859,0.81298715,0.83761704,0.8859743,0.8745314,0.88021564
hasparticipantrole,deceased person,has_age,age,40,0.5978835978835978,22,0.4333333333333333,0.0,0.0,0.8458951,0.8444935,0.8451937,0.9158575,0.8633628,0.8888357
