Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity,BERT Score Predicate (Precision),BERT Score Predicate (Recall),BERT Score Predicate (F1),BERT Score Object (Precision),BERT Score Object (Recall),BERT Score Object (F1)
instance of,person,has_interagent_relationship_type,author,33,0.5340909090909091,17,0.4444444444444444,0.0,0.0,0.7581123,0.8313376,0.7930382,0.99865043,0.99865043,0.99865043
instance of,person,is_relationship_to,agent,34,0.5798460798460798,36,0.5777777777777778,0.0,0.0,0.7762902,0.87525815,0.82280886,0.9991922,0.9991922,0.9991922
instance of,person,is_relationship_to,michael crichton,34,0.5798460798460798,36,0.4861111111111111,0.0,0.0,0.7762902,0.87525815,0.82280886,0.76529133,0.8611348,0.81038904
instance of,person,record,module:,24,0.4191919191919191,15,0.0,0.0,0.0,0.90278363,0.8590397,0.8803686,0.9215966,0.94946736,0.9353244
instance of,person,has_occupation,occupation,24,0.3831168831168831,38,0.4888888888888889,0.0,0.0,0.80161965,0.85177016,0.82593435,0.99910057,0.99910057,0.99910057
instance of,person,has_occupation,writer,24,0.3831168831168831,33,0.4444444444444444,0.0,0.0,0.80161965,0.85177016,0.82593435,0.9993407,0.9993407,0.9993407
instance of,person,record,module:,24,0.4191919191919191,15,0.0,0.0,0.0,0.90278363,0.8590397,0.8803686,0.9215966,0.94946736,0.9353244
instance of,person,has_age,age,33,0.4559884559884559,22,0.5,0.0,0.0,0.8066352,0.84434843,0.82506114,0.99847496,0.99847496,0.99847496
instance of,person,has_age,?,33,0.4559884559884559,0,0.0,0.0,0.0,0.8066352,0.84434843,0.82506114,0.85767,0.85767,0.85767
instance of,person,has_birthdate,date_of_birth,33,0.5463869463869464,21,0.4957264957264957,0.0,0.0,0.79754794,0.8421512,0.8192429,0.7665323,0.86474997,0.8126843
instance of,person,has_birthdate,august 5,33,0.5463869463869464,14,0.4305555555555555,0.0,0.0,0.79754794,0.8421512,0.8192429,0.7570531,0.863584,0.8068172
instance of,person,has_birthdate,1954,33,0.5463869463869464,0,0.0,0.0,0.0,0.79754794,0.8421512,0.8192429,0.9992453,0.9992453,0.9992453
instance of,person,has_deathdate,date_of_death,33,0.3904428904428904,21,0.4957264957264957,0.0,0.0,0.80097455,0.83004844,0.81525236,0.7698187,0.86639637,0.8152573
instance of,person,has_deathdate,?,33,0.3904428904428904,0,0.0,0.0,0.0,0.80097455,0.83004844,0.81525236,0.85767,0.85767,0.85767
instance of,person,status record,module:,42,0.6773226773226773,15,0.0,0.0,0.0,0.8770189,0.88307714,0.88003767,0.9215966,0.94946736,0.9353244
instance of,person,has_person_status,person_status,29,0.449554367201426,63,0.8923076923076924,0.0,0.0,0.7720976,0.83118725,0.8005535,0.77582765,0.8816717,0.8253702
instance of,person,has_person_status,author,29,0.449554367201426,17,0.4444444444444444,0.0,0.0,0.7720976,0.83118725,0.8005535,0.99865043,0.99865043,0.99865043
instance of,person,recorded_at,event,18,0.4545454545454546,36,0.5777777777777778,0.0,0.0,0.82205707,0.871673,0.8461383,0.9473592,0.9473592,0.9473592
instance of,person,recorded_at,?,18,0.4545454545454546,0,0.0,0.0,0.0,0.82205707,0.871673,0.8461383,0.85767,0.85767,0.85767
instance of,person,is also,"not mentioned, so it remains empty. the relationships and occupations are based on the text provided. the ontology module for the other agents mentioned in the text (michael crichton) can be constructed similarly.  answer: the ontology module for richard preston is as follows:",44,0.6450216450216449,4,0.5627757721620538,0.0,0.0,0.84397554,0.866851,0.8552603,0.77806187,0.810614,0.79400444
instance of,person,age of richard preston is not mentioned in the provided,"text, so the age field remains empty. similarly, the death date is also not mentioned, so it remains empty. the relationships and occupations are based on the text provided. the ontology module for the other agents mentioned in the text (michael crichton) can be constructed similarly.  answer: the ontology module for richard preston is as follows:",24,0.5818181818181818,3,0.505730659025788,0.1337850929463124,0.0,0.80268466,0.8626362,0.8315813,0.77163404,0.8047972,0.7878667
instance of,person,record,module:,24,0.4191919191919191,15,0.0,0.0,0.0,0.90278363,0.8590397,0.8803686,0.9215966,0.94946736,0.9353244
instance of,person,has_name,name,32,0.537878787878788,20,0.4722222222222221,0.0,0.0,0.7971932,0.83778274,0.81698424,0.98862195,0.98862195,0.98862195
instance of,person,has_name,richard preston,32,0.537878787878788,48,0.4111111111111111,0.0,0.0,0.7971932,0.83778274,0.81698424,0.72977954,0.8653765,0.7918148
instance of,person,has_surname,surname,27,0.4924242424242424,31,0.5396825396825397,0.0,0.0,0.76556545,0.8276005,0.7953752,0.9995757,0.9995757,0.9995757
instance of,person,has_surname,preston,27,0.4924242424242424,77,0.9071428571428573,0.0,0.0,0.76556545,0.8276005,0.7953752,0.7932701,0.9161588,0.85029733
instance of,person,has_first_name,first_name,40,0.5692640692640693,38,0.6,0.0,0.0,0.7667884,0.8280858,0.7962592,0.7814972,0.85791993,0.8179273
instance of,person,has_first_name,richard,40,0.5692640692640693,15,0.4365079365079365,0.0,0.0,0.7667884,0.8280858,0.7962592,0.7956329,0.93017906,0.8576613
instance of,person,relationship record,module:,33,0.5494417862838915,15,0.0,0.0,0.0,0.88111395,0.88599193,0.88354623,0.9215966,0.94946736,0.9353244
instance of,person,has_interagent_relationship_type,relationship_type,33,0.5340909090909091,26,0.5758169934640524,0.0,0.0,0.7581123,0.8313376,0.7930382,0.79171014,0.89141923,0.8386113
instance of,person,has_interagent_relationship_type,author,33,0.5340909090909091,17,0.4444444444444444,0.0,0.0,0.7581123,0.8313376,0.7930382,0.99865043,0.99865043,0.99865043
instance of,person,is_relationship_to,agent,34,0.5798460798460798,36,0.5777777777777778,0.0,0.0,0.7762902,0.87525815,0.82280886,0.9991922,0.9991922,0.9991922
instance of,person,is_relationship_to,michael crichton,34,0.5798460798460798,36,0.4861111111111111,0.0,0.0,0.7762902,0.87525815,0.82280886,0.76529133,0.8611348,0.81038904
instance of,person,record,module:,24,0.4191919191919191,15,0.0,0.0,0.0,0.90278363,0.8590397,0.8803686,0.9215966,0.94946736,0.9353244
instance of,person,has_occupation,occupation,24,0.3831168831168831,38,0.4888888888888889,0.0,0.0,0.80161965,0.85177016,0.82593435,0.99910057,0.99910057,0.99910057
instance of,person,has_occupation,writer,24,0.3831168831168831,33,0.4444444444444444,0.0,0.0,0.80161965,0.85177016,0.82593435,0.9993407,0.9993407,0.9993407
instance of,person,record,module:,24,0.4191919191919191,15,0.0,0.0,0.0,0.90278363,0.8590397,0.8803686,0.9215966,0.94946736,0.9353244
instance of,person,has_age,age,33,0.4559884559884559,22,0.5,0.0,0.0,0.8066352,0.84434843,0.82506114,0.99847496,0.99847496,0.99847496
instance of,person,has_age,?,33,0.4559884559884559,0,0.0,0.0,0.0,0.8066352,0.84434843,0.82506114,0.85767,0.85767,0.85767
instance of,person,has_birthdate,date_of_birth,33,0.5463869463869464,21,0.4957264957264957,0.0,0.0,0.79754794,0.8421512,0.8192429,0.7665323,0.86474997,0.8126843
instance of,person,has_birthdate,august 5,33,0.5463869463869464,14,0.4305555555555555,0.0,0.0,0.79754794,0.8421512,0.8192429,0.7570531,0.863584,0.8068172
instance of,person,has_birthdate,1954,33,0.5463869463869464,0,0.0,0.0,0.0,0.79754794,0.8421512,0.8192429,0.9992453,0.9992453,0.9992453
instance of,person,has_deathdate,date_of_death,33,0.3904428904428904,21,0.4957264957264957,0.0,0.0,0.80097455,0.83004844,0.81525236,0.7698187,0.86639637,0.8152573
instance of,person,has_deathdate,?,33,0.3904428904428904,0,0.0,0.0,0.0,0.80097455,0.83004844,0.81525236,0.85767,0.85767,0.85767
instance of,person,status record,module:,42,0.6773226773226773,15,0.0,0.0,0.0,0.8770189,0.88307714,0.88003767,0.9215966,0.94946736,0.9353244
instance of,person,has_person_status,person_status,29,0.449554367201426,63,0.8923076923076924,0.0,0.0,0.7720976,0.83118725,0.8005535,0.77582765,0.8816717,0.8253702
instance of,person,has_person_status,author,29,0.449554367201426,17,0.4444444444444444,0.0,0.0,0.7720976,0.83118725,0.8005535,0.99865043,0.99865043,0.99865043
instance of,person,recorded_at,event,18,0.4545454545454546,36,0.5777777777777778,0.0,0.0,0.82205707,0.871673,0.8461383,0.9473592,0.9473592,0.9473592
instance of,person,recorded_at,?,18,0.4545454545454546,0,0.0,0.0,0.0,0.82205707,0.871673,0.8461383,0.85767,0.85767,0.85767
instance of,person,is also,"not mentioned, so it remains empty. the relationships and occupations are based on the text provided. the ontology module for the other agents mentioned in the text (michael crichton) can be constructed similarly.  helpful answer:",44,0.6450216450216449,5,0.5642512077294687,0.0,0.0,0.84397554,0.866851,0.8552603,0.7912844,0.8383949,0.8141587
instance of,person,age of richard preston is not mentioned in the provided,"text, so the age field remains empty. similarly, the death date is also not mentioned, so it remains empty. the relationships and occupations are based on the text provided. the ontology module for the other agents mentioned in the text (michael crichton) can be constructed similarly.  helpful answer:",24,0.5818181818181818,4,0.5066225165562914,0.1337850929463124,0.0,0.80268466,0.8626362,0.8315813,0.78221107,0.83361775,0.8070967
instance of,person,is as,follows:,38,0.6242424242424242,14,0.3611111111111111,0.0,0.0,0.8782662,0.88545907,0.881848,0.9112879,0.947932,0.9292488
instance of,person,ontology module for richard preston is as,follows:,19,0.4595079717030936,14,0.3611111111111111,0.0,0.0,0.7715968,0.8419254,0.80522835,0.9112879,0.947932,0.9292488
instance of,person,record,module:,24,0.4191919191919191,15,0.0,0.0,0.0,0.90278363,0.8590397,0.8803686,0.9215966,0.94946736,0.9353244
instance of,person,has_name,name,32,0.537878787878788,20,0.4722222222222221,0.0,0.0,0.7971932,0.83778274,0.81698424,0.98862195,0.98862195,0.98862195
instance of,person,has_name,richard preston,32,0.537878787878788,48,0.4111111111111111,0.0,0.0,0.7971932,0.83778274,0.81698424,0.72977954,0.8653765,0.7918148
instance of,person,has_surname,surname,27,0.4924242424242424,31,0.5396825396825397,0.0,0.0,0.76556545,0.8276005,0.7953752,0.9995757,0.9995757,0.9995757
instance of,person,has_surname,preston,27,0.4924242424242424,77,0.9071428571428573,0.0,0.0,0.76556545,0.8276005,0.7953752,0.7932701,0.9161588,0.85029733
instance of,person,has_first_name,first_name,40,0.5692640692640693,38,0.6,0.0,0.0,0.7667884,0.8280858,0.7962592,0.7814972,0.85791993,0.8179273
instance of,person,has_first_name,richard,40,0.5692640692640693,15,0.4365079365079365,0.0,0.0,0.7667884,0.8280858,0.7962592,0.7956329,0.93017906,0.8576613
instance of,person,relationship record,module:,33,0.5494417862838915,15,0.0,0.0,0.0,0.88111395,0.88599193,0.88354623,0.9215966,0.94946736,0.9353244
instance of,person,has_interagent_relationship_type,relationship_type,33,0.5340909090909091,26,0.5758169934640524,0.0,0.0,0.7581123,0.8313376,0.7930382,0.79171014,0.89141923,0.8386113
instance of,person,has_interagent_relationship_type,author,33,0.5340909090909091,17,0.4444444444444444,0.0,0.0,0.7581123,0.8313376,0.7930382,0.99865043,0.99865043,0.99865043
instance of,person,is_relationship_to,agent,34,0.5798460798460798,36,0.5777777777777778,0.0,0.0,0.7762902,0.87525815,0.82280886,0.9991922,0.9991922,0.9991922
instance of,person,is_relationship_to,michael crichton,34,0.5798460798460798,36,0.4861111111111111,0.0,0.0,0.7762902,0.87525815,0.82280886,0.76529133,0.8611348,0.81038904
instance of,person,record,module:,24,0.4191919191919191,15,0.0,0.0,0.0,0.90278363,0.8590397,0.8803686,0.9215966,0.94946736,0.9353244
instance of,person,has_occupation,occupation,24,0.3831168831168831,38,0.4888888888888889,0.0,0.0,0.80161965,0.85177016,0.82593435,0.99910057,0.99910057,0.99910057
instance of,person,has_occupation,writer,24,0.3831168831168831,33,0.4444444444444444,0.0,0.0,0.80161965,0.85177016,0.82593435,0.9993407,0.9993407,0.9993407
instance of,person,record,module:,24,0.4191919191919191,15,0.0,0.0,0.0,0.90278363,0.8590397,0.8803686,0.9215966,0.94946736,0.9353244
instance of,person,has_age,age,33,0.4559884559884559,22,0.5,0.0,0.0,0.8066352,0.84434843,0.82506114,0.99847496,0.99847496,0.99847496
instance of,person,has_age,?,33,0.4559884559884559,0,0.0,0.0,0.0,0.8066352,0.84434843,0.82506114,0.85767,0.85767,0.85767
instance of,person,has_birthdate,date_of_birth,33,0.5463869463869464,21,0.4957264957264957,0.0,0.0,0.79754794,0.8421512,0.8192429,0.7665323,0.86474997,0.8126843
instance of,person,has_birthdate,august 5,33,0.5463869463869464,14,0.4305555555555555,0.0,0.0,0.79754794,0.8421512,0.8192429,0.7570531,0.863584,0.8068172
instance of,person,has_birthdate,1954,33,0.5463869463869464,0,0.0,0.0,0.0,0.79754794,0.8421512,0.8192429,0.9992453,0.9992453,0.9992453
instance of,person,has_deathdate,date_of_death,33,0.3904428904428904,21,0.4957264957264957,0.0,0.0,0.80097455,0.83004844,0.81525236,0.7698187,0.86639637,0.8152573
instance of,person,has_deathdate,?,33,0.3904428904428904,0,0.0,0.0,0.0,0.80097455,0.83004844,0.81525236,0.85767,0.85767,0.85767
instance of,person,status record,module:,42,0.6773226773226773,15,0.0,0.0,0.0,0.8770189,0.88307714,0.88003767,0.9215966,0.94946736,0.9353244
instance of,person,has_person_status,person_status,29,0.449554367201426,63,0.8923076923076924,0.0,0.0,0.7720976,0.83118725,0.8005535,0.77582765,0.8816717,0.8253702
instance of,person,has_person_status,author,29,0.449554367201426,17,0.4444444444444444,0.0,0.0,0.7720976,0.83118725,0.8005535,0.99865043,0.99865043,0.99865043
instance of,person,recorded_at,event,18,0.4545454545454546,36,0.5777777777777778,0.0,0.0,0.82205707,0.871673,0.8461383,0.9473592,0.9473592,0.9473592
instance of,person,recorded_at,?,18,0.4545454545454546,0,0.0,0.0,0.0,0.82205707,0.871673,0.8461383,0.85767,0.85767,0.85767
instance of,person,is also,"not mentioned, so it remains empty. the relationships and occupations are based on the text provided. the ontology module for the other agents mentioned in the text (michael crichton) can be constructed similarly.  helpful answer:",44,0.6450216450216449,5,0.5642512077294687,0.0,0.0,0.84397554,0.866851,0.8552603,0.7912844,0.8383949,0.8141587
instance of,person,age of richard preston is not mentioned in the provided,"text, so the age field remains empty. similarly, the death date is also not mentioned, so it remains empty. the relationships and occupations are based on the text provided. the ontology module for the other agents mentioned in the text (michael crichton) can be constructed similarly.  helpful answer:",24,0.5818181818181818,4,0.5066225165562914,0.1337850929463124,0.0,0.80268466,0.8626362,0.8315813,0.78221107,0.83361775,0.8070967
instance of,person,is as,follows:,38,0.6242424242424242,14,0.3611111111111111,0.0,0.0,0.8782662,0.88545907,0.881848,0.9112879,0.947932,0.9292488
instance of,person,ontology module for richard preston is as,follows:,19,0.4595079717030936,14,0.3611111111111111,0.0,0.0,0.7715968,0.8419254,0.80522835,0.9112879,0.947932,0.9292488
instance of,person,record,module:,24,0.4191919191919191,15,0.0,0.0,0.0,0.90278363,0.8590397,0.8803686,0.9215966,0.94946736,0.9353244
instance of,person,has_name,name,32,0.537878787878788,20,0.4722222222222221,0.0,0.0,0.7971932,0.83778274,0.81698424,0.98862195,0.98862195,0.98862195
instance of,person,has_name,richard preston,32,0.537878787878788,48,0.4111111111111111,0.0,0.0,0.7971932,0.83778274,0.81698424,0.72977954,0.8653765,0.7918148
instance of,person,has_surname,surname,27,0.4924242424242424,31,0.5396825396825397,0.0,0.0,0.76556545,0.8276005,0.7953752,0.9995757,0.9995757,0.9995757
instance of,person,has_surname,preston,27,0.4924242424242424,77,0.9071428571428573,0.0,0.0,0.76556545,0.8276005,0.7953752,0.7932701,0.9161588,0.85029733
instance of,person,has_first_name,first_name,40,0.5692640692640693,38,0.6,0.0,0.0,0.7667884,0.8280858,0.7962592,0.7814972,0.85791993,0.8179273
instance of,person,has_first_name,richard,40,0.5692640692640693,15,0.4365079365079365,0.0,0.0,0.7667884,0.8280858,0.7962592,0.7956329,0.93017906,0.8576613
instance of,person,relationship record,module:,33,0.5494417862838915,15,0.0,0.0,0.0,0.88111395,0.88599193,0.88354623,0.9215966,0.94946736,0.9353244
instance of,person,has_interagent_relationship_type,relationship_type,33,0.5340909090909091,26,0.5758169934640524,0.0,0.0,0.7581123,0.8313376,0.7930382,0.79171014,0.89141923,0.8386113
instance of,person,has_interagent_relationship_type,author,33,0.5340909090909091,17,0.4444444444444444,0.0,0.0,0.7581123,0.8313376,0.7930382,0.99865043,0.99865043,0.99865043
instance of,person,is_relationship_to,agent,34,0.5798460798460798,36,0.5777777777777778,0.0,0.0,0.7762902,0.87525815,0.82280886,0.9991922,0.9991922,0.9991922
instance of,person,is_relationship_to,michael crichton,34,0.5798460798460798,36,0.4861111111111111,0.0,0.0,0.7762902,0.87525815,0.82280886,0.76529133,0.8611348,0.81038904
instance of,person,record,module:,24,0.4191919191919191,15,0.0,0.0,0.0,0.90278363,0.8590397,0.8803686,0.9215966,0.94946736,0.9353244
instance of,person,has_occupation,occupation,24,0.3831168831168831,38,0.4888888888888889,0.0,0.0,0.80161965,0.85177016,0.82593435,0.99910057,0.99910057,0.99910057
instance of,person,has_occupation,writer,24,0.3831168831168831,33,0.4444444444444444,0.0,0.0,0.80161965,0.85177016,0.82593435,0.9993407,0.9993407,0.9993407
instance of,person,record,module:,24,0.4191919191919191,15,0.0,0.0,0.0,0.90278363,0.8590397,0.8803686,0.9215966,0.94946736,0.9353244
instance of,person,has_age,age,33,0.4559884559884559,22,0.5,0.0,0.0,0.8066352,0.84434843,0.82506114,0.99847496,0.99847496,0.99847496
instance of,person,has_age,?,33,0.4559884559884559,0,0.0,0.0,0.0,0.8066352,0.84434843,0.82506114,0.85767,0.85767,0.85767
instance of,person,has_birthdate,date_of_birth,33,0.5463869463869464,21,0.4957264957264957,0.0,0.0,0.79754794,0.8421512,0.8192429,0.7665323,0.86474997,0.8126843
instance of,person,has_birthdate,august 5,33,0.5463869463869464,14,0.4305555555555555,0.0,0.0,0.79754794,0.8421512,0.8192429,0.7570531,0.863584,0.8068172
instance of,person,has_birthdate,1954,33,0.5463869463869464,0,0.0,0.0,0.0,0.79754794,0.8421512,0.8192429,0.9992453,0.9992453,0.9992453
instance of,person,has_deathdate,date_of_death,33,0.3904428904428904,21,0.4957264957264957,0.0,0.0,0.80097455,0.83004844,0.81525236,0.7698187,0.86639637,0.8152573
instance of,person,has_deathdate,?,33,0.3904428904428904,0,0.0,0.0,0.0,0.80097455,0.83004844,0.81525236,0.85767,0.85767,0.85767
instance of,person,status record,module:,42,0.6773226773226773,15,0.0,0.0,0.0,0.8770189,0.88307714,0.88003767,0.9215966,0.94946736,0.9353244
instance of,person,has_person_status,person_status,29,0.449554367201426,63,0.8923076923076924,0.0,0.0,0.7720976,0.83118725,0.8005535,0.77582765,0.8816717,0.8253702
instance of,person,has_person_status,author,29,0.449554367201426,17,0.4444444444444444,0.0,0.0,0.7720976,0.83118725,0.8005535,0.99865043,0.99865043,0.99865043
instance of,person,recorded_at,event,18,0.4545454545454546,36,0.5777777777777778,0.0,0.0,0.82205707,0.871673,0.8461383,0.9473592,0.9473592,0.9473592
instance of,person,recorded_at,?,18,0.4545454545454546,0,0.0,0.0,0.0,0.82205707,0.871673,0.8461383,0.85767,0.85767,0.85767
instance of,person,is also,"not mentioned, so it remains empty. the relationships and occupations are based on the text provided. the ontology module for the other agents mentioned in the text (michael crichton) can be constructed similarly.  helpful answer:",44,0.6450216450216449,5,0.5642512077294687,0.0,0.0,0.84397554,0.866851,0.8552603,0.7912844,0.8383949,0.8141587
instance of,person,age of richard preston is not mentioned in the provided,"text, so the age field remains empty. similarly, the death date is also not mentioned, so it remains empty. the relationships and occupations are based on the text provided. the ontology module for the other agents mentioned in the text (michael crichton) can be constructed similarly.  helpful answer:",24,0.5818181818181818,4,0.5066225165562914,0.1337850929463124,0.0,0.80268466,0.8626362,0.8315813,0.78221107,0.83361775,0.8070967
instance of,person,is as,follows:,38,0.6242424242424242,14,0.3611111111111111,0.0,0.0,0.8782662,0.88545907,0.881848,0.9112879,0.947932,0.9292488
instance of,person,ontology module for richard preston is as,follows:,19,0.4595079717030936,14,0.3611111111111111,0.0,0.0,0.7715968,0.8419254,0.80522835,0.9112879,0.947932,0.9292488
instance of,person,record,module:,24,0.4191919191919191,15,0.0,0.0,0.0,0.90278363,0.8590397,0.8803686,0.9215966,0.94946736,0.9353244
instance of,person,has_name,name,32,0.537878787878788,20,0.4722222222222221,0.0,0.0,0.7971932,0.83778274,0.81698424,0.98862195,0.98862195,0.98862195
instance of,person,has_name,richard preston,32,0.537878787878788,48,0.4111111111111111,0.0,0.0,0.7971932,0.83778274,0.81698424,0.72977954,0.8653765,0.7918148
instance of,person,has_surname,surname,27,0.4924242424242424,31,0.5396825396825397,0.0,0.0,0.76556545,0.8276005,0.7953752,0.9995757,0.9995757,0.9995757
instance of,person,has_surname,preston,27,0.4924242424242424,77,0.9071428571428573,0.0,0.0,0.76556545,0.8276005,0.7953752,0.7932701,0.9161588,0.85029733
instance of,person,has_first_name,first_name,40,0.5692640692640693,38,0.6,0.0,0.0,0.7667884,0.8280858,0.7962592,0.7814972,0.85791993,0.8179273
instance of,person,has_first_name,richard,40,0.5692640692640693,15,0.4365079365079365,0.0,0.0,0.7667884,0.8280858,0.7962592,0.7956329,0.93017906,0.8576613
instance of,person,relationship record,module:,33,0.5494417862838915,15,0.0,0.0,0.0,0.88111395,0.88599193,0.88354623,0.9215966,0.94946736,0.9353244
instance of,person,has_interagent_relationship_type,relationship_type,33,0.5340909090909091,26,0.5758169934640524,0.0,0.0,0.7581123,0.8313376,0.7930382,0.79171014,0.89141923,0.8386113
instance of,person,has_interagent_relationship_type,author,33,0.5340909090909091,17,0.4444444444444444,0.0,0.0,0.7581123,0.8313376,0.7930382,0.99865043,0.99865043,0.99865043
instance of,person,is_relationship_to,agent,34,0.5798460798460798,36,0.5777777777777778,0.0,0.0,0.7762902,0.87525815,0.82280886,0.9991922,0.9991922,0.9991922
instance of,person,is_relationship_to,michael crichton,34,0.5798460798460798,36,0.4861111111111111,0.0,0.0,0.7762902,0.87525815,0.82280886,0.76529133,0.8611348,0.81038904
instance of,person,record,module:,24,0.4191919191919191,15,0.0,0.0,0.0,0.90278363,0.8590397,0.8803686,0.9215966,0.94946736,0.9353244
instance of,person,has_occupation,occupation,24,0.3831168831168831,38,0.4888888888888889,0.0,0.0,0.80161965,0.85177016,0.82593435,0.99910057,0.99910057,0.99910057
instance of,person,has_occupation,writer,24,0.3831168831168831,33,0.4444444444444444,0.0,0.0,0.80161965,0.85177016,0.82593435,0.9993407,0.9993407,0.9993407
instance of,person,record,module:,24,0.4191919191919191,15,0.0,0.0,0.0,0.90278363,0.8590397,0.8803686,0.9215966,0.94946736,0.9353244
instance of,person,has_age,age,33,0.4559884559884559,22,0.5,0.0,0.0,0.8066352,0.84434843,0.82506114,0.99847496,0.99847496,0.99847496
instance of,person,has_age,?,33,0.4559884559884559,0,0.0,0.0,0.0,0.8066352,0.84434843,0.82506114,0.85767,0.85767,0.85767
instance of,person,has_birthdate,date_of_birth,33,0.5463869463869464,21,0.4957264957264957,0.0,0.0,0.79754794,0.8421512,0.8192429,0.7665323,0.86474997,0.8126843
instance of,person,has_birthdate,august 5,33,0.5463869463869464,14,0.4305555555555555,0.0,0.0,0.79754794,0.8421512,0.8192429,0.7570531,0.863584,0.8068172
instance of,person,has_birthdate,1954,33,0.5463869463869464,0,0.0,0.0,0.0,0.79754794,0.8421512,0.8192429,0.9992453,0.9992453,0.9992453
instance of,person,has_deathdate,date_of_death,33,0.3904428904428904,21,0.4957264957264957,0.0,0.0,0.80097455,0.83004844,0.81525236,0.7698187,0.86639637,0.8152573
instance of,person,has_deathdate,?,33,0.3904428904428904,0,0.0,0.0,0.0,0.80097455,0.83004844,0.81525236,0.85767,0.85767,0.85767
instance of,person,status record,module:,42,0.6773226773226773,15,0.0,0.0,0.0,0.8770189,0.88307714,0.88003767,0.9215966,0.94946736,0.9353244
instance of,person,has_person_status,person_status,29,0.449554367201426,63,0.8923076923076924,0.0,0.0,0.7720976,0.83118725,0.8005535,0.77582765,0.8816717,0.8253702
instance of,person,has_person_status,author,29,0.449554367201426,17,0.4444444444444444,0.0,0.0,0.7720976,0.83118725,0.8005535,0.99865043,0.99865043,0.99865043
instance of,person,recorded_at,event,18,0.4545454545454546,36,0.5777777777777778,0.0,0.0,0.82205707,0.871673,0.8461383,0.9473592,0.9473592,0.9473592
instance of,person,recorded_at,?,18,0.4545454545454546,0,0.0,0.0,0.0,0.82205707,0.871673,0.8461383,0.85767,0.85767,0.85767
instance of,person,is also,"not mentioned, so it remains empty. the relationships and occupations are based on the text provided. the ontology module for the other agents mentioned in the text (michael crichton) can be constructed similarly.  helpful answer:",44,0.6450216450216449,5,0.5642512077294687,0.0,0.0,0.84397554,0.866851,0.8552603,0.7912844,0.8383949,0.8141587
instance of,person,age of richard preston is not mentioned in the provided,"text, so the age field remains empty. similarly, the death date is also not mentioned, so it remains empty. the relationships and occupations are based on the text provided. the ontology module for the other agents mentioned in the text (michael crichton) can be constructed similarly.  helpful answer:",24,0.5818181818181818,4,0.5066225165562914,0.1337850929463124,0.0,0.80268466,0.8626362,0.8315813,0.78221107,0.83361775,0.8070967
instance of,person,is as,follows:,38,0.6242424242424242,14,0.3611111111111111,0.0,0.0,0.8782662,0.88545907,0.881848,0.9112879,0.947932,0.9292488
instance of,person,ontology module for richard preston is as,follows:,19,0.4595079717030936,14,0.3611111111111111,0.0,0.0,0.7715968,0.8419254,0.80522835,0.9112879,0.947932,0.9292488
instance of,person,record,module:,24,0.4191919191919191,15,0.0,0.0,0.0,0.90278363,0.8590397,0.8803686,0.9215966,0.94946736,0.9353244
