Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity,BERT Score Predicate (Precision),BERT Score Predicate (Recall),BERT Score Predicate (F1),BERT Score Object (Precision),BERT Score Object (Recall),BERT Score Object (F1)
instance of,person,the text does not provide information about the,"agent's age, person status, race, or ethnolinguistic descriptor, we cannot populate those modules. the provided text only mentions the agent's name, surname, first name, sex, and occupation.  answer: the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0",21,0.5217422451465005,0,0.500285062713797,0.0,0.0033835147695619,0.7869482,0.84753525,0.8161188,0.64497906,0.80578107,0.71646845
hassex,male,on the provided,"text, we can populate the ontology as follows:",19,0.4888888888888889,12,0.4939613526570048,0.0,0.0,0.826978,0.8160608,0.8214832,0.7950156,0.8211944,0.807893
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0,0.89862454,0.81491977,0.8547277,0.9107894,0.9408312,0.92556655
hassex,male,has_name,name,57,0.8055555555555556,50,0.6666666666666666,0.0,0.0,0.8119032,0.8100479,0.81097454,0.99486166,0.99486166,0.99486166
hassex,male,has_name,philip james collins,57,0.8055555555555556,17,0.65,0.0,0.0,0.8119032,0.8100479,0.81097454,0.7425689,0.8449465,0.7904566
hassex,male,james,"collins, 'philip james collins')",36,0.5888888888888889,11,0.4270833333333333,0.0,0.0,0.82888615,0.80116594,0.81479037,0.72443205,0.80207646,0.7612796
hassex,male,has_surname,surname,59,0.6767676767676768,36,0.0,0.0,0.0,0.7846592,0.8041922,0.79430556,0.9928791,0.9928791,0.9928791
hassex,male,has_surname,collins,59,0.6767676767676768,18,0.4642857142857142,0.0,0.0,0.7846592,0.8041922,0.79430556,0.80735254,0.9154272,0.858
hassex,male,james,"collins, 'collins')",36,0.5888888888888889,9,0.4342105263157894,0.0,0.0,0.82888615,0.80116594,0.81479037,0.7443011,0.8008291,0.771531
hassex,male,has_first_name,first_name,50,0.6507936507936508,29,0.0,0.0,0.0,0.787099,0.80721545,0.79703027,0.7770004,0.8458032,0.8099432
hassex,male,has_first_name,philip,50,0.6507936507936508,20,0.4722222222222221,0.0,0.0,0.787099,0.80721545,0.79703027,0.7939716,0.9146744,0.8500596
hassex,male,james,"collins, 'philip')",36,0.5888888888888889,9,0.4351851851851852,0.0,0.0,0.82888615,0.80116594,0.81479037,0.7526057,0.7993524,0.775275
hassex,male,relationship record,module: no information available.,24,0.4415204678362572,22,0.6136363636363636,0.0,0.0,0.90157616,0.8481188,0.8740308,0.8118105,0.8599623,0.835193
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0,0.89862454,0.81491977,0.8547277,0.9107894,0.9408312,0.92556655
hassex,male,has_sex,sex_type,92,0.9666666666666668,17,0.4583333333333333,0.0,0.0,0.858492,0.8900067,0.8739654,0.79068565,0.8817651,0.83374536
hassex,male,has_sex,male,92,0.9666666666666668,100,1.0,0.0,1.0,0.858492,0.8900067,0.8739654,1.0,1.0,1.0
hassex,male,james,"collins, 'male')",36,0.5888888888888889,40,0.4375,0.0,0.5797386715376658,0.82888615,0.80116594,0.81479037,0.75540423,0.7998342,0.7769846
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0,0.89862454,0.81491977,0.8547277,0.9107894,0.9408312,0.92556655
hassex,male,has_occupation,occupation,30,0.5714285714285715,14,0.45,0.0,0.0,0.8248078,0.8327483,0.828759,0.9927773,0.9927773,0.9927773
hassex,male,has_occupation,journalist,30,0.5714285714285715,29,0.5666666666666667,0.0,0.0,0.8248078,0.8327483,0.828759,0.9929341,0.9929341,0.9929341
hassex,male,has_occupation,academic,30,0.5714285714285715,33,0.5833333333333334,0.0,0.0,0.8248078,0.8327483,0.828759,0.99330306,0.99330306,0.99330306
hassex,male,has_occupation,banker,30,0.5714285714285715,40,0.611111111111111,0.0,0.0,0.8248078,0.8327483,0.828759,0.9924153,0.9924153,0.9924153
hassex,male,has_occupation,and speechwriter,30,0.5714285714285715,20,0.5416666666666666,0.0,0.0,0.8248078,0.8327483,0.828759,0.79840946,0.80963266,0.8039819
hassex,male,james,"collins, 'journalist, academic, banker, and speechwriter')",36,0.5888888888888889,10,0.6063218390804598,0.0,0.0,0.82888615,0.80116594,0.81479037,0.7777877,0.81165606,0.79436105
hassex,male,record,module: no information available.,17,0.0,22,0.6136363636363636,0.0,0.0,0.89862454,0.81491977,0.8547277,0.8118105,0.8599623,0.835193
hassex,male,status record,module: no information available.,32,0.5747863247863249,22,0.6136363636363636,0.0,0.0,0.898744,0.84486425,0.8709717,0.8118105,0.8599623,0.835193
hassex,male,record,module: no information available.,17,0.0,22,0.6136363636363636,0.0,0.0,0.89862454,0.81491977,0.8547277,0.8118105,0.8599623,0.835193
hassex,male,descriptor record,module: no information available.,17,0.3169934640522875,22,0.6136363636363636,0.0,0.0,0.8978338,0.8465849,0.87145656,0.8118105,0.8599623,0.835193
hassex,male,the text does not provide information about the,"agent's age, person status, race, or ethnolinguistic descriptor, we cannot populate those modules. the provided text only mentions the agent's name, surname, first name, sex, and occupation.  answer: the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0-00-831264-0 == references == the couple have two children and live in london. == bibliography == start again: how we can fix our broken politics (2018) isbn 978-0",11,0.5005910165484634,0,0.5835233751425314,0.0,0.0,0.7966745,0.80536395,0.80099565,0.6454478,0.79371154,0.7119425
hasparticipantrole,child,on the provided,"text, we can populate the ontology as follows:",30,0.4756613756613757,12,0.4439613526570047,0.0,0.0,0.8378791,0.8246337,0.83120364,0.79739356,0.8326026,0.8146178
hasparticipantrole,child,record,module:,25,0.4814814814814814,17,0.3952380952380952,0.0,0.0,0.8637859,0.81298715,0.83761704,0.9213295,0.9505041,0.93568945
hasparticipantrole,child,has_name,name,38,0.5675925925925926,0,0.0,0.0,0.0,0.82410645,0.83586246,0.8299429,0.9897588,0.9897588,0.9897588
hasparticipantrole,child,has_name,philip james collins,38,0.5675925925925926,24,0.5833333333333334,0.0,0.0,0.82410645,0.83586246,0.8299429,0.7456299,0.8592796,0.7984308
hasparticipantrole,child,james,"collins, 'philip james collins')",17,0.5037037037037037,22,0.5583333333333333,0.0,0.0,0.8308537,0.82075447,0.8257732,0.72671574,0.8167739,0.7691174
hasparticipantrole,child,has_surname,surname,41,0.6274651274651274,0,0.0,0.0,0.0,0.8059977,0.83134675,0.818476,0.99922776,0.99922776,0.99922776
hasparticipantrole,child,has_surname,collins,41,0.6274651274651274,33,0.565079365079365,0.0,0.0,0.8059977,0.83134675,0.818476,0.8195212,0.92981696,0.871192
hasparticipantrole,child,james,"collins, 'collins')",17,0.5037037037037037,25,0.4748538011695906,0.0,0.0,0.8308537,0.82075447,0.8257732,0.74753255,0.8176294,0.7810113
hasparticipantrole,child,has_first_name,first_name,44,0.6772486772486772,13,0.4333333333333333,0.0,0.0,0.8008205,0.8335874,0.81687546,0.78130084,0.85800225,0.81785715
hasparticipantrole,child,has_first_name,philip,44,0.6772486772486772,55,0.7000000000000001,0.0,0.0,0.8008205,0.8335874,0.81687546,0.80117047,0.92395556,0.85819346
hasparticipantrole,child,james,"collins, 'philip')",17,0.5037037037037037,35,0.4777777777777777,0.0,0.0,0.8308537,0.82075447,0.8257732,0.75554645,0.81612813,0.78466964
hasparticipantrole,child,relationship record,module: no information available.,38,0.5994152046783626,11,0.4525252525252525,0.0,0.0,0.88162684,0.85046554,0.86576587,0.8136986,0.871137,0.8414387
hasparticipantrole,child,record,module:,25,0.4814814814814814,17,0.3952380952380952,0.0,0.0,0.8637859,0.81298715,0.83761704,0.9213295,0.9505041,0.93568945
hasparticipantrole,child,has_sex,sex_type,32,0.5317460317460317,0,0.0,0.0,0.0,0.85044706,0.8548417,0.8526387,0.79695165,0.88794625,0.83999187
hasparticipantrole,child,has_sex,male,32,0.5317460317460317,22,0.4833333333333333,0.0,0.0,0.85044706,0.8548417,0.8526387,0.9938247,0.9938247,0.9938247
hasparticipantrole,child,james,"collins, 'male')",17,0.5037037037037037,29,0.4847222222222222,0.0,0.0,0.8308537,0.82075447,0.8257732,0.7587577,0.8165559,0.78659654
hasparticipantrole,child,record,module:,25,0.4814814814814814,17,0.3952380952380952,0.0,0.0,0.8637859,0.81298715,0.83761704,0.9213295,0.9505041,0.93568945
hasparticipantrole,child,has_occupation,occupation,50,0.6566137566137565,27,0.4333333333333333,0.0,0.0,0.85138714,0.86352056,0.85741097,0.99899757,0.99899757,0.99899757
hasparticipantrole,child,has_occupation,journalist,50,0.6566137566137565,13,0.4333333333333333,0.0,0.0,0.85138714,0.86352056,0.85741097,0.9994564,0.9994564,0.9994564
hasparticipantrole,child,has_occupation,academic,50,0.6566137566137565,31,0.5499999999999999,0.0,0.0,0.85138714,0.86352056,0.85741097,0.9993576,0.9993576,0.9993576
hasparticipantrole,child,has_occupation,banker,50,0.6566137566137565,0,0.0,0.0,0.0,0.85138714,0.86352056,0.85741097,0.9989003,0.9989003,0.9989003
hasparticipantrole,child,has_occupation,and speechwriter,50,0.6566137566137565,29,0.4208333333333333,0.0,0.0,0.85138714,0.86352056,0.85741097,0.80325717,0.82390404,0.81344956
hasparticipantrole,child,james,"collins, 'journalist, academic, banker, and speechwriter')",17,0.5037037037037037,13,0.5396551724137931,0.0,0.0,0.8308537,0.82075447,0.8257732,0.77953523,0.8223552,0.8003729
hasparticipantrole,child,record,module: no information available.,25,0.4814814814814814,11,0.4525252525252525,0.0,0.0,0.8637859,0.81298715,0.83761704,0.8136986,0.871137,0.8414387
hasparticipantrole,child,status record,module: no information available.,39,0.4995929995929996,11,0.4525252525252525,0.0,0.0,0.87799126,0.8496649,0.8635959,0.8136986,0.871137,0.8414387
hasparticipantrole,child,record,module: no information available.,25,0.4814814814814814,11,0.4525252525252525,0.0,0.0,0.8637859,0.81298715,0.83761704,0.8136986,0.871137,0.8414387
hasparticipantrole,child,descriptor record,module: no information available.,40,0.5653594771241829,11,0.4525252525252525,0.0,0.0,0.87661934,0.8496761,0.8629374,0.8136986,0.871137,0.8414387
